Band gap,Density(g/cm^3),ID,Space Group No,Volume(A^3/atoms),ave:atomic_number,ave:en_pauling,ave:first_ion_en,ave:mendeleev_number,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_unfilled,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:num_unfilled,ave:num_valance,ave:period,max:atomic_number,max:en_pauling,max:first_ion_en,max:mendeleev_number,max:num_d_unfilled,max:num_d_valence,max:num_f_unfilled,max:num_f_valence,max:num_p_unfilled,max:num_p_valence,max:num_s_unfilled,max:num_s_valence,max:num_unfilled,max:num_valance,max:period,min:atomic_number,min:en_pauling,min:first_ion_en,min:mendeleev_number,min:num_d_unfilled,min:num_d_valence,min:num_f_unfilled,min:num_f_valence,min:num_p_unfilled,min:num_p_valence,min:num_s_unfilled,min:num_s_valence,min:num_unfilled,min:num_valance,min:period,var:atomic_number,var:en_pauling,var:first_ion_en,var:mendeleev_number,var:num_d_unfilled,var:num_d_valence,var:num_f_unfilled,var:num_f_valence,var:num_p_unfilled,var:num_p_valence,var:num_s_unfilled,var:num_s_valence,var:num_unfilled,var:num_valance,var:period,Flag
0.0,6.185587890947815,mp-7716,164,33.47070877421663,51.5,2.075,8.808995,90.0,0.0,10.0,0.0,0.0,2.5,3.5,0.0,2.0,2.5,15.5,5.0,52.0,2.1,9.0096,92.0,0.0,10.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,16.0,5.0,51.0,2.05,8.60839,88.0,0.0,10.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,15.0,5.0,0.25,0.000625,0.0402423660250001,4.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,False
0.0,15.320905741818851,mp-632311,115,13.110971402067618,49.0,1.7333333333333334,9.565860999999998,69.0,4.666666666666666,2.0,0.0,9.333333333333332,0.0,0.0,0.3333333333333333,1.6666666666666663,4.999999999999999,13.0,4.333333333333333,73.0,2.2,13.598443,103.0,7.0,3.0,0.0,14.0,0.0,0.0,1.0,2.0,7.0,19.0,6.0,1.0,1.5,7.54957,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1152.0,0.1088888888888889,8.130858793361998,578.0,10.88888888888889,2.0,0.0,43.55555555555556,0.0,0.0,0.2222222222222222,0.2222222222222222,7.999999999999999,72.0,5.555555555555555,False
3.2145,3.7022988130399135,mp-570005,62,40.53146490873167,39.0,2.7325,11.0124475,95.5,0.0,10.0,0.0,0.0,1.5,4.5,0.0,2.0,1.5,16.5,4.25,51.0,2.96,11.8138,98.0,0.0,10.0,0.0,0.0,3.0,5.0,0.0,2.0,3.0,17.0,5.0,35.0,2.05,8.60839,88.0,0.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,15.0,4.0,48.0,0.15526875,1.9264974877687504,18.75,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.75,0.75,0.1875,False
1.0116,5.007877824596359,mp-542812,12,32.71471088438094,41.5,1.955,7.504450500000001,86.5,0.0,10.0,0.0,0.0,3.5,2.5,0.0,2.0,3.5,14.5,4.5,52.0,2.1,9.0096,92.0,0.0,10.0,0.0,0.0,5.0,4.0,0.0,2.0,5.0,16.0,5.0,31.0,1.81,5.999301,81.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,13.0,4.0,110.25,0.021025,2.265475017350251,30.25,0.0,0.0,0.0,0.0,2.25,2.25,0.0,0.0,2.25,2.25,0.25,False
0.9398,3.5972120674124515,mp-9064,189,49.17800218980205,44.5,1.46,6.593364,50.5,0.0,5.0,0.0,0.0,1.0,2.0,0.5,1.5,1.5,8.5,5.0,52.0,2.1,9.0096,92.0,0.0,10.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,16.0,5.0,37.0,0.82,4.177128,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,56.25,0.4096000000000001,5.838196407696002,1722.25,0.0,25.0,0.0,0.0,1.0,4.0,0.25,0.25,0.25,56.25,0.0,False
0.0,3.8153056665675655,mp-867780,139,14.464978103864098,15.75,1.6225,6.1809535,74.25,1.25,1.25,0.0,0.0,3.75,0.75,0.25,1.75,5.25,3.75,3.25,24.0,1.66,6.76651,80.0,5.0,5.0,0.0,0.0,5.0,1.0,1.0,2.0,6.0,6.0,4.0,13.0,1.61,5.985768,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,3.0,22.6875,0.0004687499999999,0.11429213823075,99.1875,4.6875,4.6875,0.0,0.0,4.6875,0.1875,0.1875,0.1875,0.1875,1.6875,0.1875,False
1.7498,6.9650439480958175,mp-634,152,27.73333075391064,48.0,2.24,10.398755,84.0,0.0,5.0,0.0,7.0,1.0,2.0,0.0,2.0,1.0,16.0,4.5,80.0,2.58,10.4375,94.0,0.0,10.0,0.0,14.0,2.0,4.0,0.0,2.0,2.0,26.0,6.0,16.0,1.9,10.36001,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,1024.0,0.1156,0.0015011750249999,100.0,0.0,25.0,0.0,49.0,1.0,4.0,0.0,0.0,1.0,100.0,2.25,False
2.4094,4.112140295767506,mp-27922,164,43.94018474797249,45.99999999999999,2.4433333333333334,9.60065,92.66666666666666,0.0,10.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,15.999999999999998,4.666666666666666,53.0,2.66,10.45126,97.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,4.0,17.0,5.0,32.0,2.01,7.8994300000000015,84.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,14.0,4.0,98.0,0.093888888888889,1.4470747441999978,37.55555555555556,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.2222222222222222,True
0.7702999999999998,2.6439837751908013,mp-2079,69,33.142765205074255,23.8,1.642,7.962865199999999,57.6,0.0,0.0,0.0,0.0,1.7999999999999998,1.7999999999999998,0.4,1.6,2.2,3.4,3.8,37.0,2.19,10.48669,90.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,5.0,5.0,15.0,0.82,4.177128,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,116.16,0.4504560000000001,9.554537431642558,1574.64,0.0,0.0,0.0,0.0,2.16,2.16,0.24,0.24,0.96,3.84,0.96,False
0.0,5.320916781899731,mp-1007652,186,29.60674099988028,41.0,1.98,7.78748,84.0,0.0,10.0,0.0,0.0,4.0,2.0,0.0,2.0,4.0,14.0,4.5,49.0,2.18,9.7886,89.0,0.0,10.0,0.0,0.0,5.0,3.0,0.0,2.0,5.0,15.0,5.0,33.0,1.78,5.78636,79.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,13.0,4.0,64.0,0.04,4.004481254400001,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.25,False
0.0,9.75497744081877,mp-20866,198,14.940247539999923,38.5,2.145,7.679165000000001,74.5,1.0,9.0,0.0,0.0,2.0,1.0,0.5,1.5,3.5,11.5,4.5,45.0,2.28,7.8994300000000015,84.0,2.0,10.0,0.0,0.0,4.0,2.0,1.0,2.0,4.0,14.0,5.0,32.0,2.01,7.4589,65.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,4.0,42.25,0.018225,0.0485166702250003,90.25,1.0,1.0,0.0,0.0,4.0,1.0,0.25,0.25,0.25,6.25,0.25,False
1.1633,6.305979993475996,mp-9092,11,22.68294082421952,36.8,2.044,8.659086,65.2,0.0,0.0,0.8,4.800000000000001,1.2,2.4,0.0,2.0,2.0,9.2,4.2,68.0,2.58,10.36001,94.0,0.0,0.0,2.0,12.0,2.0,4.0,0.0,2.0,2.0,14.0,6.0,16.0,1.24,6.1077,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,648.96,0.430944,4.339713680664001,1244.16,0.0,0.0,0.96,34.56,0.96,3.84,0.0,0.0,0.0,15.36,2.16,False
0.3411000000000004,7.361238200578698,mp-15257,62,25.02858274107994,46.4,2.050242579464965,8.196954,66.2,0.0,6.0,2.0,3.6,1.2,2.4,0.0,2.0,3.2,14.0,4.800000000000001,65.0,2.55,9.75239,93.0,0.0,10.0,5.0,9.0,2.0,4.0,0.0,2.0,5.0,16.0,6.0,34.0,1.3006064486624138,5.8638,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,4.0,230.64,0.3746362190697468,3.629071725144,1077.36,0.0,24.0,6.0,19.44,0.96,3.84,0.0,0.0,2.16,6.0,0.96,False
0.0,10.989244591575764,mp-21427,221,18.000861303641923,50.5,1.95,7.790125,58.5,2.25,7.75,1.75,1.75,0.0,0.0,0.0,0.5,4.0,10.0,5.25,64.0,2.2,8.3369,69.0,9.0,10.0,7.0,7.0,0.0,0.0,0.0,2.0,16.0,10.0,6.0,46.0,1.2,6.1498,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,60.75,0.1875,0.896888701875,330.75,15.1875,15.1875,9.1875,9.1875,0.0,0.0,0.0,0.75,48.0,0.0,0.1875,False
4.1953,2.084471419917589,mp-30952,12,35.06597552511179,20.5,2.8225,11.22554775,94.5,0.0,2.5,0.0,0.0,2.0,4.0,0.0,2.0,2.0,8.5,3.25,31.0,3.16,12.96763,99.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,5.0,13.0,4.0,17.0,1.81,5.999301,81.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,7.0,3.0,36.75,0.34171875,9.104551697295188,60.75,0.0,18.75,0.0,0.0,3.0,3.0,0.0,0.0,3.0,6.75,0.1875,False
5.3752,2.2150994306050147,mp-25469,12,24.98784315352063,16.0,2.7725,11.2221645,94.25,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,6.0,3.0,17.0,3.16,12.96763,99.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,5.0,7.0,3.0,13.0,1.61,5.985768,80.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,0.45046875,9.139949435070749,67.6875,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,False
0.7292000000000005,2.4661414962280497,mp-384,14,19.95765205071577,14.4,2.014,9.918599,86.6,0.0,0.0,0.0,0.0,2.4000000000000004,2.4000000000000004,0.0,2.0,2.4000000000000004,4.4,3.0000000000000004,15.0,2.19,10.48669,90.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,5.0,3.0,12.0,1.31,7.646235000000001,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.44,0.1239039999999999,1.2909095371239987,46.24,0.0,0.0,0.0,0.0,1.44,1.44,0.0,0.0,1.44,1.44,1.972152263052529e-31,False
2.2833,3.8955647827954047,mp-567789,14,52.80680152919157,52.0,2.44,9.285035,92.5,0.0,10.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,16.0,5.0,53.0,2.66,10.45126,97.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,5.0,17.0,5.0,49.0,1.78,5.78636,79.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,13.0,5.0,3.0,0.1452,4.080242251874999,60.75,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,True
0.0,8.062241083663345,mp-19918,63,23.67361114612531,48.0,1.605,7.024615000000001,55.5,4.5,5.5,3.5,3.5,2.0,1.0,0.0,2.0,10.0,12.0,5.0,64.0,2.01,7.8994300000000015,84.0,9.0,10.0,7.0,7.0,4.0,2.0,0.0,2.0,16.0,14.0,6.0,32.0,1.2,6.1498,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,4.0,256.0,0.1640249999999999,0.7653012842250013,812.25,20.25,20.25,12.25,12.25,4.0,1.0,0.0,0.0,36.0,4.0,1.0,False
3.766,3.7186264777305937,mp-22896,176,27.379483514409333,27.0,2.645,11.1199475,82.5,2.25,0.25,0.0,0.0,0.75,3.75,0.0,2.0,3.0,6.0,3.75,57.0,3.16,12.96763,99.0,9.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,9.0,7.0,6.0,17.0,1.1,5.5769,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,300.0,0.7956750000000001,10.241791862418747,816.75,15.1875,0.1875,0.0,0.0,0.1875,4.6875,0.0,0.0,12.0,3.0,1.6875,False
3.8513,2.972225312822036,mp-22898,225,46.37166698885786,36.0,1.74,7.39596165,53.5,0.0,5.0,0.0,0.0,0.5,2.5,0.5,1.5,1.0,9.0,4.5,53.0,2.66,10.45126,97.0,0.0,10.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,17.0,5.0,19.0,0.82,4.3406633,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,289.0,0.8464000000000002,9.334848007512722,1892.25,0.0,25.0,0.0,0.0,0.25,6.25,0.25,0.25,0.0,64.0,0.25,False
0.0,10.092074419079411,mp-982376,59,28.35811903519945,69.5,1.6625,9.2518375,59.25,0.0,7.5,0.0,10.5,0.0,0.0,0.0,2.0,0.0,20.0,5.75,80.0,1.9,10.4375,74.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,26.0,6.0,38.0,0.95,5.69485,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,330.75,0.16921875,4.217386691718751,652.6875,0.0,18.75,0.0,36.75,0.0,0.0,0.0,0.0,0.0,108.0,0.1875,False
3.5779,2.0828807308473096,mp-29866,14,41.53737907148279,23.6,2.9200000000000004,11.842888,95.8,0.0,2.0,0.0,0.0,1.6,4.4,0.0,2.0,1.6,8.4,3.4000000000000004,50.0,3.16,12.96763,99.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,4.0,14.0,5.0,17.0,1.96,7.34392,83.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,7.0,3.0,174.24,0.2304,5.060178266256,40.96,0.0,16.0,0.0,0.0,1.44,1.44,0.0,0.0,1.44,7.84,0.64,False
3.3614999999999995,8.051488495331391,mp-643084,12,14.952276975427582,30.4,2.544,10.63075,71.39999999999999,3.6,0.4,2.8000000000000003,2.8000000000000003,1.2,2.4,0.0,2.0,7.6,7.6,3.6000000000000005,64.0,3.44,13.61805,101.0,9.0,1.0,7.0,7.0,2.0,4.0,0.0,2.0,16.0,10.0,6.0,8.0,1.2,6.1498,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,752.6399999999999,1.204224,13.385941935000002,1314.24,19.44,0.24,11.759999999999998,11.759999999999998,0.96,3.84,0.0,0.0,47.03999999999999,3.84,3.84,False
1.4318,3.755237891601716,mp-239,113,25.813777126192804,26.0,2.1575,9.0729235,74.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,2.0,1.5,5.0,3.75,56.0,2.58,10.36001,94.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,6.0,6.0,16.0,0.89,5.211664,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,300.0,0.5355187499999999,4.969774975446752,1200.0,0.0,0.0,0.0,0.0,0.75,3.0,0.0,0.0,0.75,3.0,1.6875,False
0.0,6.372013807258456,mp-1025489,62,23.25127524867417,38.0,1.535,6.897690000000001,56.5,0.0,0.0,4.0,3.0,2.0,1.0,0.0,2.0,6.0,6.0,4.5,62.0,1.9,8.15168,85.0,0.0,0.0,8.0,6.0,4.0,2.0,0.0,2.0,8.0,8.0,6.0,14.0,1.17,5.6437,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,576.0,0.1332249999999999,1.572490920100001,812.25,0.0,0.0,16.0,9.0,4.0,1.0,0.0,0.0,4.0,4.0,2.25,False
1.504199999999999,8.957968476360458,mp-730,205,15.881982178471176,36.0,2.1933333333333334,9.977393333333332,82.66666666666666,0.3333333333333333,3.0,0.0,4.666666666666666,2.0,2.0,0.3333333333333333,1.6666666666666663,2.6666666666666665,11.333333333333332,4.0,78.0,2.2,10.48669,90.0,1.0,9.0,0.0,14.0,3.0,3.0,1.0,2.0,3.0,24.0,6.0,15.0,2.19,8.9588,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,882.0,2.222222222222325e-05,0.5187661893555551,107.55555555555554,0.2222222222222222,18.0,0.0,43.55555555555556,2.0,2.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,80.22222222222223,2.0,False
6.562100000000001,0.7373824029624467,mp-23739,14,14.465095181594256,3.6000000000000005,2.14,12.5090904,99.4,0.0,0.0,0.0,0.0,0.8,0.4,0.8,1.2000000000000002,1.6,1.6,1.4,14.0,2.2,13.598443,103.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,1.9,8.15168,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,27.04,0.0144,4.746756348507038,51.84,0.0,0.0,0.0,0.0,2.5600000000000005,0.6400000000000001,0.16,0.16,1.44,1.44,0.64,False
0.1528,4.212174376323733,mp-978,62,38.62735451943039,42.0,1.2866666666666666,6.244539999999999,37.66666666666666,0.0,3.333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,2.0,1.3333333333333333,5.999999999999999,5.0,50.0,1.96,7.34392,83.0,0.0,10.0,0.0,0.0,4.0,2.0,0.0,2.0,4.0,14.0,5.0,38.0,0.95,5.69485,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,32.0,0.2266888888888888,0.6043181922,1027.5555555555557,0.0,22.22222222222222,0.0,0.0,3.555555555555556,0.888888888888889,0.0,0.0,3.555555555555556,32.0,0.0,False
0.5964999999999998,6.890146276499359,mp-14643,70,34.57501524023326,58.400000000000006,1.756,7.84884,64.0,0.0,6.0,0.8,4.800000000000001,1.2,2.4,0.0,2.0,2.0,15.2,5.4,68.0,2.1,9.0096,92.0,0.0,10.0,2.0,12.0,2.0,4.0,0.0,2.0,2.0,16.0,6.0,52.0,1.24,6.1077,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,5.0,61.440000000000005,0.177504,2.0210456664000005,1176.0,0.0,24.0,0.96,34.56,0.96,3.84,0.0,0.0,0.0,0.96,0.24,False
5.5123,3.008420612540547,mp-23209,225,29.16576357165997,24.0,2.423333333333333,10.54337,71.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,0.6666666666666666,5.333333333333333,3.6666666666666665,38.0,3.16,12.96763,99.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,7.0,5.0,17.0,0.95,5.69485,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,98.0,1.0853555555555556,11.7540730952,1568.0,0.0,0.0,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,0.2222222222222222,5.555555555555555,0.8888888888888888,False
4.237,2.0684841938290166,mp-23280,19,36.38033181065936,21.0,2.915,12.1728725,96.5,0.0,2.5,0.0,0.0,1.5,4.5,0.0,2.0,1.5,9.0,3.25,33.0,3.16,12.96763,99.0,0.0,10.0,0.0,0.0,3.0,5.0,0.0,2.0,3.0,15.0,4.0,17.0,2.18,9.7886,89.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,7.0,3.0,48.0,0.1800749999999999,1.894918451418749,18.75,0.0,18.75,0.0,0.0,0.75,0.75,0.0,0.0,0.75,12.0,0.1875,False
0.0304999999999999,5.787075883910754,mp-21246,62,46.0876043863264,64.66666666666666,1.1933333333333334,5.946652666666666,36.66666666666666,0.0,3.333333333333333,0.0,4.666666666666666,1.3333333333333333,0.6666666666666666,0.0,2.0,1.3333333333333333,10.666666666666666,6.0,82.0,1.8,7.41663,82.0,0.0,10.0,0.0,14.0,4.0,2.0,0.0,2.0,4.0,28.0,6.0,56.0,0.89,5.211664,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,150.22222222222223,0.1840222222222222,1.0804166802568886,1027.5555555555557,0.0,22.22222222222222,0.0,43.55555555555556,3.555555555555556,0.888888888888889,0.0,0.0,3.555555555555556,150.22222222222223,0.0,False
0.5126999999999997,6.028147940889689,mp-361,224,13.138816874375102,22.0,2.413333333333333,9.690270000000002,81.66666666666666,0.0,6.666666666666666,0.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,9.333333333333332,3.333333333333333,29.0,3.44,13.61805,101.0,0.0,10.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,11.0,4.0,8.0,1.9,7.726380000000002,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,98.0,0.5270222222222223,7.713727864199996,186.88888888888889,0.0,22.22222222222222,0.0,0.0,0.888888888888889,3.555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222,5.555555555555555,0.8888888888888888,False
2.8509,4.019453969478007,mp-977375,194,41.79201965612462,43.0,2.5275,10.365725,79.25,0.0,7.5,0.75,2.75,0.75,3.75,0.0,2.0,1.5,16.0,4.5,67.0,2.96,11.8138,98.0,0.0,10.0,3.0,11.0,1.0,5.0,0.0,2.0,3.0,17.0,6.0,35.0,1.23,6.0215,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,4.0,192.0,0.56116875,6.290763616875002,1054.6875,0.0,18.75,1.6875,22.6875,0.1875,4.6875,0.0,0.0,0.75,3.0,0.75,True
6.824,3.0344760009603617,mp-1249,136,11.364354540627998,10.0,3.09,14.163944999999998,92.33333333333331,0.0,0.0,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,0.6666666666666666,5.333333333333333,2.333333333333333,12.0,3.98,17.4228,102.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,7.0,3.0,9.0,1.31,7.646235000000001,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.5841999999999996,21.24027182204999,186.88888888888889,0.0,0.0,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,0.2222222222222222,5.555555555555555,0.2222222222222222,False
4.028,4.445092929839738,mp-6949,167,16.04592699838645,19.0,3.43,14.51369,96.25,0.0,2.5,0.0,0.0,2.0,4.0,0.0,2.0,2.0,8.5,2.75,49.0,3.98,17.4228,102.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,5.0,13.0,5.0,9.0,1.78,5.78636,79.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,7.0,2.0,300.0,0.9075,25.3887629763,99.1875,0.0,18.75,0.0,0.0,3.0,3.0,0.0,0.0,3.0,6.75,1.6875,False
4.1647,8.833392280908669,mp-555574,12,14.023516011561751,31.200000000000003,2.552,10.54639,70.19999999999999,0.0,0.0,1.6,4.0,1.2,2.4,0.0,2.0,2.8,8.4,3.6000000000000005,66.0,3.44,13.61805,101.0,0.0,0.0,4.0,10.0,2.0,4.0,0.0,2.0,4.0,12.0,6.0,8.0,1.22,5.9389,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,807.36,1.182816,14.1526427334,1422.96,0.0,0.0,3.84,24.0,0.96,3.84,0.0,0.0,0.96,8.64,3.84,False
0.8712000000000001,3.269192405815324,mp-7670,36,32.01107406898108,28.0,1.858,7.58769932,59.8,0.0,6.0,0.0,0.0,1.2,2.4,0.4,1.6,1.6,10.0,4.0,34.0,2.55,9.75239,93.0,0.0,10.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,16.0,4.0,19.0,0.82,4.3406633,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,54.0,0.7182959999999998,7.0288286101182935,1653.36,0.0,24.0,0.0,0.0,0.96,3.84,0.24,0.24,0.24,54.0,0.0,False
0.0,2.538336962941232,mp-864758,139,30.057672520889405,20.5,1.1425,5.300897000000001,28.0,0.0,2.5,0.0,0.0,1.25,0.25,0.75,1.25,2.0,4.0,3.5,49.0,1.78,5.78636,79.0,0.0,10.0,0.0,0.0,5.0,1.0,1.0,2.0,5.0,13.0,5.0,11.0,0.93,5.139076,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,270.75,0.13546875,0.0785581081229999,867.0,0.0,18.75,0.0,0.0,4.6875,0.1875,0.1875,0.1875,3.0,27.0,0.75,False
1.0946999999999996,3.899704923314717,mp-673633,9,27.74723766794349,29.200000000000003,2.26,8.53055,88.0,0.0,4.0,0.0,0.0,3.2,2.8,0.0,2.0,3.2,8.8,3.8,49.0,2.58,10.36001,94.0,0.0,10.0,0.0,0.0,5.0,4.0,0.0,2.0,5.0,13.0,5.0,16.0,1.78,5.78636,79.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,6.0,3.0,261.36,0.1536,5.020385837400001,54.0,0.0,24.0,0.0,0.0,2.16,2.16,0.0,0.0,2.16,11.76,0.96,False
1.9587,2.8788928297775693,mp-571518,148,32.67477169825697,25.142857142857142,2.9514285714285715,12.238544285714283,92.71428571428572,0.8571428571428571,0.5714285714285714,0.0,2.0,0.8571428571428571,4.285714285714286,0.0,2.0,1.7142857142857142,8.857142857142858,3.4285714285714284,74.0,3.16,12.96763,99.0,6.0,4.0,0.0,14.0,1.0,5.0,0.0,2.0,6.0,20.0,6.0,17.0,1.7,7.86403,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,397.83673469387753,0.2610122448979592,3.189395872653061,237.0612244897959,4.408163265306123,1.959183673469388,0.0,24.0,0.1224489795918367,3.061224489795918,0.0,0.0,3.0612244897959178,20.693877551020407,1.1020408163265305,False
5.5555,3.3940639227277307,mp-568662,225,33.9582160906506,30.0,2.4033333333333333,10.382307999999998,70.66666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,0.6666666666666666,5.333333333333333,4.0,56.0,3.16,12.96763,99.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,7.0,6.0,17.0,0.89,5.211664,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,338.0,1.1450888888888888,13.367779687368,1605.5555555555554,0.0,0.0,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,0.2222222222222222,5.555555555555555,2.0,False
0.8513000000000002,9.034208572256771,mp-570844,136,18.352953598139408,42.25,1.9075,6.60903325,76.5,1.0,9.0,0.0,3.5,3.75,0.75,0.0,2.0,4.75,15.25,4.5,76.0,2.2,8.43823,81.0,4.0,10.0,0.0,14.0,5.0,1.0,0.0,2.0,5.0,22.0,6.0,31.0,1.81,5.999301,63.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,4.0,379.6875,0.02851875,1.1153202500701882,60.75,3.0,3.0,0.0,36.75,4.6875,0.1875,0.0,0.0,0.1875,15.1875,0.75,False
