ID,formula,Space_Group,Space_Group_No,ave:atomic_number,ave:en_pauling,ave:first_ion_en,ave:mendeleev_number,ave:num_unfilled,ave:num_valance,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_unfilled,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:period,sum:atomic_number,sum:en_pauling,sum:first_ion_en,sum:mendeleev_number,sum:num_unfilled,sum:num_valance,sum:num_d_unfilled,sum:num_d_valence,sum:num_f_unfilled,sum:num_f_valence,sum:num_p_unfilled,sum:num_p_valence,sum:num_s_unfilled,sum:num_s_valence,sum:period,var:atomic_number,var:en_pauling,var:first_ion_en,var:mendeleev_number,var:num_unfilled,var:num_valance,var:num_d_unfilled,var:num_d_valence,var:num_f_unfilled,var:num_f_valence,var:num_p_unfilled,var:num_p_valence,var:num_s_unfilled,var:num_s_valence,var:period,max:atomic_number,max:en_pauling,max:first_ion_en,max:mendeleev_number,max:num_unfilled,max:num_valance,max:num_d_unfilled,max:num_d_valence,max:num_f_unfilled,max:num_f_valence,max:num_p_unfilled,max:num_p_valence,max:num_s_unfilled,max:num_s_valence,max:period,min:atomic_number,min:en_pauling,min:first_ion_en,min:mendeleev_number,min:num_unfilled,min:num_valance,min:num_d_unfilled,min:num_d_valence,min:num_f_unfilled,min:num_f_valence,min:num_p_unfilled,min:num_p_valence,min:num_s_unfilled,min:num_s_valence,min:period,Density(g/cm^3),Volume(A^3/atoms),Band_gap,Flag
mp-886,Ga4O6,C2/m,12,17.2,2.7880000000000003,10.5705504,93.0,3.2,8.8,0.0,4.0,0.0,0.0,3.2,2.8,0.0,2.0,2.8,172.0,27.880000000000003,105.705504,930.0,32.0,88.0,0.0,40.0,0.0,0.0,32.0,28.0,0.0,20.0,28.0,126.96,0.637656,13.930880718000244,96.0,2.16,11.76,0.0,24.0,0.0,0.0,2.16,2.16,0.0,0.0,0.96,31.0,3.44,13.61805,101.0,5.0,13.0,0.0,10.0,0.0,0.0,5.0,4.0,0.0,2.0,4.0,8.0,1.81,5.999301,81.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,5.68027318284804,10.959276319577343,2.0406,True
mp-28034,Cu8P28,C2/m,12,18.11111111111111,2.125555555555556,9.873287777777778,86.0,2.555555555555556,6.333333333333333,0.0,2.2222222222222223,0.0,0.0,2.333333333333333,2.333333333333333,0.2222222222222222,1.7777777777777777,3.2222222222222223,652.0,76.52,355.43836,3096.0,92.0,228.0,0.0,80.0,0.0,0.0,84.0,84.0,8.0,64.0,116.0,33.876543209876544,0.0145358024691358,1.3169180017950597,55.99999999999999,0.691358024691358,6.222222222222223,0.0,17.28395061728395,0.0,0.0,1.5555555555555558,1.5555555555555558,0.1728395061728395,0.1728395061728395,0.1728395061728395,29.0,2.19,10.48669,90.0,3.0,11.0,0.0,10.0,0.0,0.0,3.0,3.0,1.0,2.0,4.0,15.0,1.9,7.726380000000002,72.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.520217353349357,18.025188239298974,0.9107000000000004,False
mp-1203069,W8O24,P2_1/c,14,24.5,3.005,12.179545,89.5,3.0,9.5,1.5,1.0,0.0,3.5,1.5,3.0,0.0,2.0,3.0,784.0,96.16,389.74544,2864.0,96.0,304.0,48.0,32.0,0.0,112.0,48.0,96.0,0.0,64.0,96.0,816.75,0.5676749999999999,6.207889905075001,396.75,3.0,36.75,6.75,3.0,0.0,36.75,0.75,3.0,0.0,0.0,3.0,74.0,3.44,13.61805,101.0,6.0,20.0,6.0,4.0,0.0,14.0,2.0,4.0,0.0,2.0,6.0,8.0,1.7,7.86403,55.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.916182116384656,13.91578408983053,1.6312,False
mp-754553,Zn12N8,Pnma,62,20.8,2.206,11.4501594,85.6,1.2000000000000002,9.2,0.0,6.0,0.0,0.0,1.2000000000000002,1.2000000000000002,0.0,2.0,3.2,416.0,44.12,229.003188,1712.0,24.0,184.0,0.0,120.0,0.0,0.0,24.0,24.0,0.0,40.0,64.0,126.96,0.4637040000000001,6.34045974955224,138.24,2.16,11.76,0.0,24.0,0.0,0.0,2.16,2.16,0.0,0.0,0.96,30.0,3.04,14.5341,100.0,3.0,12.0,0.0,10.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,7.0,1.65,9.394199,76.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.1674217788798,12.0750601421537,0.2182000000000004,False
mp-28306,Mn1Br2,P-3m1,164,31.666666666666664,2.49,10.353873333333333,85.33333333333333,2.333333333333333,13.666666666666664,1.6666666666666663,8.333333333333332,0.0,0.0,0.6666666666666666,3.333333333333333,0.0,2.0,4.0,95.0,7.47,31.06162,256.0,7.0,41.0,5.0,25.0,0.0,0.0,2.0,10.0,0.0,6.0,12.0,22.22222222222222,0.4417999999999999,4.262771744088893,320.88888888888886,3.555555555555556,22.22222222222222,5.555555555555555,5.555555555555555,0.0,0.0,0.2222222222222222,5.555555555555555,0.0,0.0,0.0,35.0,2.96,11.8138,98.0,5.0,17.0,5.0,10.0,0.0,0.0,1.0,5.0,0.0,2.0,4.0,25.0,1.55,7.4340199999999985,60.0,1.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.8257757157706376,31.06944609519638,1.6107,False
mp-978,Sr8Sn4,Pnma,62,42.0,1.2866666666666666,6.244539999999999,37.66666666666666,1.3333333333333333,5.999999999999999,0.0,3.333333333333333,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,2.0,5.0,504.0,15.44,74.93448,452.0,16.0,72.0,0.0,40.0,0.0,0.0,16.0,8.0,0.0,24.0,60.0,32.0,0.2266888888888888,0.6043181922,1027.5555555555557,3.555555555555556,32.0,0.0,22.22222222222222,0.0,0.0,3.555555555555556,0.888888888888889,0.0,0.0,0.0,50.0,1.96,7.34392,83.0,4.0,14.0,0.0,10.0,0.0,0.0,4.0,2.0,0.0,2.0,5.0,38.0,0.95,5.69485,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.212174374868093,38.627354519430405,0.1528,False
mp-1198150,Bi16Se24,P4_2/nmc,137,53.6,2.29,8.765634,90.6,2.4000000000000004,21.200000000000003,0.0,10.0,0.0,5.6000000000000005,2.4000000000000004,3.6,0.0,2.0,4.800000000000001,2144.0,91.6,350.62536,3624.0,96.0,848.0,0.0,400.0,0.0,224.0,96.0,144.0,0.0,80.0,192.0,576.24,0.1013999999999999,1.4605311053040002,8.64,0.24,40.56,0.0,0.0,0.0,47.03999999999999,0.24,0.24,0.0,0.0,0.96,83.0,2.55,9.75239,93.0,3.0,29.0,0.0,10.0,0.0,14.0,3.0,4.0,0.0,2.0,6.0,34.0,1.9,7.2855,87.0,2.0,16.0,0.0,10.0,0.0,0.0,2.0,3.0,0.0,2.0,4.0,6.522073071404545,33.34488034398625,0.5469000000000004,False
mp-1207162,Rb4C1,I4/mmm,139,30.8,1.166,5.5937624,26.2,1.6,1.6,0.0,0.0,0.0,0.0,0.8,0.4,0.8,1.2000000000000002,4.4,154.0,5.83,27.968812,131.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,22.0,153.76000000000002,0.4788639999999999,8.027412093053444,1183.36,1.44,1.44,0.0,0.0,0.0,0.0,2.5600000000000005,0.6400000000000001,0.16,0.16,1.44,37.0,2.55,11.2603,95.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,5.0,6.0,0.82,4.177128,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.098676073767583,56.00051644537039,0.0,False
mp-570471,Cd8N48,Pbca,61,12.857142857142858,2.847142857142857,13.742631428571428,96.42857142857142,2.571428571428571,6.0,0.0,1.4285714285714284,0.0,0.0,2.571428571428571,2.571428571428571,0.0,2.0,2.4285714285714284,720.0,159.44000000000003,769.58736,5400.0,144.0,336.0,0.0,80.0,0.0,0.0,144.0,144.0,0.0,112.0,136.0,205.8367346938775,0.2231632653061224,3.758534997355104,76.53061224489795,1.1020408163265305,5.999999999999999,0.0,12.244897959183673,0.0,0.0,1.1020408163265305,1.1020408163265305,0.0,0.0,1.1020408163265305,48.0,3.04,14.5341,100.0,3.0,12.0,0.0,10.0,0.0,0.0,3.0,3.0,0.0,2.0,5.0,7.0,1.69,8.99382,75.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0629094111512942,15.214987194518027,2.7759,True
mvc-11086,V4O10,Pbam,55,12.285714285714285,2.922857142857143,11.65466142857143,87.57142857142857,3.428571428571429,5.7142857142857135,2.0,0.8571428571428571,0.0,0.0,1.4285714285714286,2.857142857142857,0.0,2.0,2.571428571428571,172.0,40.92,163.16526,1226.0,48.0,80.0,28.0,12.0,0.0,0.0,20.0,40.0,0.0,28.0,36.0,45.91836734693877,0.6685918367346939,9.637236706040817,450.8163265306122,5.1020408163265305,0.2040816326530612,10.0,1.8367346938775508,0.0,0.0,0.8163265306122449,3.26530612244898,0.0,0.0,0.8163265306122449,23.0,3.44,13.61805,101.0,7.0,6.0,7.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,8.0,1.63,6.74619,54.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.9638842250979303,14.557096725387632,1.4426,False
mp-27770,Rh2Cl6,C2/m,12,24.0,2.94,11.5904475,90.5,1.5,7.5,0.5,2.0,0.0,0.0,0.75,3.75,0.25,1.75,3.5,192.0,23.52,92.72358,724.0,12.0,60.0,4.0,16.0,0.0,0.0,6.0,30.0,2.0,14.0,28.0,147.0,0.1452000000000001,5.689894914918749,216.75,0.75,0.75,0.75,12.0,0.0,0.0,0.1875,4.6875,0.1875,0.1875,0.75,45.0,3.16,12.96763,99.0,3.0,9.0,2.0,8.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,17.0,2.28,7.4589,65.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.4898426924280828,24.893090328718063,1.5617,False
mp-1080364,Ce8Se16,Pnnn,48,42.0,2.0733333333333333,8.347826666666666,72.66666666666667,8.666666666666666,12.0,3.0,6.999999999999999,4.333333333333333,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,2.0,4.666666666666666,1008.0,49.76,200.34784,1744.0,208.0,288.0,72.0,168.0,104.0,8.0,32.0,64.0,0.0,48.0,112.0,128.0,0.454422222222222,3.945596314688888,826.8888888888888,88.88888888888889,32.0,18.0,18.0,37.55555555555556,0.2222222222222222,0.8888888888888888,3.555555555555556,0.0,0.0,0.8888888888888888,58.0,2.55,9.75239,93.0,22.0,16.0,9.0,10.0,13.0,1.0,2.0,4.0,0.0,2.0,6.0,34.0,1.12,5.5387,32.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.467418816386836,66.85804857643433,0.7438,False
mp-1187343,Rb1Mg149,P-6m2,187,12.166666666666666,1.3067333333333333,7.623107620000001,72.57333333333334,0.0066666666666666,1.9933333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0066666666666666,1.9933333333333327,3.013333333333333,1825.0,196.01,1143.466143,10886.0,1.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,299.0,452.0,4.138888888888889,0.0015899955555555,0.0796964801439956,27.12462222222222,0.0066222222222222,0.0066222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0066222222222222,0.0066222222222222,0.0264888888888888,37.0,1.31,7.646235000000001,73.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,12.0,0.82,4.177128,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.7643819665461136,23.25828018948115,0.0213,False
mp-1195922,Eu4P28,P2_1/c,14,21.0,2.074203136377468,9.88465125,81.0,3.5,5.5,0.0,0.0,0.875,0.875,2.625,2.625,0.0,2.0,3.375,672.0,66.37450036407895,316.30884000000003,2592.0,112.0,176.0,0.0,0.0,28.0,28.0,84.0,84.0,0.0,64.0,108.0,252.0,0.0938623953737078,2.537154595510936,567.0,1.75,1.75,0.0,0.0,5.359375,5.359375,0.984375,0.984375,0.0,0.0,0.984375,63.0,2.19,10.48669,90.0,7.0,9.0,0.0,0.0,7.0,7.0,3.0,3.0,0.0,2.0,6.0,15.0,1.2636250910197395,5.6703800000000015,18.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.5856852856222825,21.34787714276913,0.3941999999999996,False
mp-573697,Cs1Cl1,Fm-3m,225,36.0,1.975,8.4307675,53.5,1.0,4.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,1.5,4.5,72.0,3.95,16.861535,107.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,9.0,361.0,1.404225,20.58312134390625,2070.25,0.0,9.0,0.0,0.0,0.0,0.0,0.25,6.25,0.25,0.25,2.25,55.0,3.16,12.96763,99.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,6.0,17.0,0.79,3.893905,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.1751064474369297,44.024632118700055,5.0172,False
mp-570081,Cu2I2,P-3m1,164,41.0,2.28,9.08882,84.5,1.0,14.0,0.0,10.0,0.0,0.0,0.5,2.5,0.5,1.5,4.5,164.0,9.12,36.35528,338.0,4.0,56.0,0.0,40.0,0.0,0.0,2.0,10.0,2.0,6.0,18.0,144.0,0.1444,1.8562427535999968,156.25,0.0,9.0,0.0,0.0,0.0,0.0,0.25,6.25,0.25,0.25,0.25,53.0,2.66,10.45126,97.0,1.0,17.0,0.0,10.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,29.0,1.9,7.726380000000002,72.0,1.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.68730065552409,27.803211474335928,1.6471,False
mp-861979,Ir4S6,R-3c,167,40.4,2.428,9.802814,82.8,2.4000000000000004,12.8,1.2000000000000002,2.8000000000000003,0.0,5.6000000000000005,1.2,2.4,0.0,2.0,4.2,404.0,24.28,98.02814,828.0,24.0,128.0,12.0,28.0,0.0,56.0,12.0,24.0,0.0,20.0,42.0,893.04,0.0346559999999999,0.4657010736240007,188.16,0.24,69.36,2.16,11.759999999999998,0.0,47.03999999999999,0.96,3.84,0.0,0.0,2.16,77.0,2.58,10.36001,94.0,3.0,23.0,3.0,7.0,0.0,14.0,2.0,4.0,0.0,2.0,6.0,16.0,2.2,8.96702,66.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.57172788625146,16.676262437156467,1.1450000000000005,False
mp-1292869,V8O16,Pc,7,13.0,2.836666666666666,11.32743,85.33333333333333,3.666666666666666,5.666666666666666,2.333333333333333,1.0,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,2.0,2.6666666666666665,312.0,68.08,271.85832,2048.0,88.0,136.0,56.0,24.0,0.0,0.0,32.0,64.0,0.0,48.0,64.0,49.99999999999999,0.7280222222222222,10.493879968799998,490.88888888888886,5.555555555555555,0.2222222222222222,10.88888888888889,2.0,0.0,0.0,0.8888888888888888,3.555555555555556,0.0,0.0,0.8888888888888888,23.0,3.44,13.61805,101.0,7.0,6.0,7.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0,4.0,8.0,1.63,6.74619,54.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.933954408707287,11.669819053714043,1.4478999999999995,False
mp-755894,Li8O4,Pnma,62,4.666666666666666,1.7999999999999998,8.133829333333333,41.66666666666666,1.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.0,56.0,21.6,97.605952,500.0,16.0,32.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,16.0,24.0,5.555555555555555,1.3447999999999998,15.038338160346887,1760.2222222222222,0.2222222222222222,5.555555555555555,0.0,0.0,0.0,0.0,0.888888888888889,3.555555555555556,0.2222222222222222,0.2222222222222222,0.0,8.0,3.44,13.61805,101.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,0.98,5.391719,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.067561339913468,7.999638850985336,5.2422,False
mp-758933,B48O6,C2/m,12,5.333333333333334,2.1955555555555555,8.889134444444442,87.66666666666666,4.666666666666667,3.333333333333333,0.0,0.0,0.0,0.0,4.666666666666667,1.3333333333333333,0.0,2.0,2.0,288.0,118.56,480.01326,4734.0,252.0,180.0,0.0,0.0,0.0,0.0,252.0,72.0,0.0,108.0,108.0,0.8888888888888888,0.1935802469135802,2.7953302914469145,22.22222222222222,0.8888888888888887,0.8888888888888887,0.0,0.0,0.0,0.0,0.8888888888888887,0.888888888888889,0.0,0.0,0.0,8.0,3.44,13.61805,101.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,2.0,5.0,2.04,8.29802,86.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.533458900688488,7.463855113392465,2.5374000000000008,True
mp-617281,In16Te12,Pnnm,58,50.285714285714285,1.9171428571428573,7.167748571428572,84.57142857142856,3.714285714285714,14.285714285714285,0.0,10.0,0.0,0.0,3.714285714285714,2.2857142857142856,0.0,2.0,5.0,1408.0,53.68000000000001,200.69696,2368.0,104.0,400.0,0.0,280.0,0.0,0.0,104.0,64.0,0.0,56.0,140.0,2.204081632653061,0.0250775510204081,2.54431251369796,41.38775510204081,2.204081632653061,2.204081632653061,0.0,0.0,0.0,0.0,2.204081632653061,2.204081632653061,0.0,0.0,0.0,52.0,2.1,9.0096,92.0,5.0,16.0,0.0,10.0,0.0,0.0,5.0,4.0,0.0,2.0,5.0,49.0,1.78,5.78636,79.0,2.0,13.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,2.0,5.0,5.956751866408736,33.534418091540296,0.1977000000000002,False
mp-27896,B8F24,P-1,2,8.0,3.495,15.141605,98.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,256.0,111.84,484.53136,3136.0,64.0,192.0,0.0,0.0,0.0,0.0,64.0,128.0,0.0,64.0,64.0,3.0,0.705675,15.611551884074997,48.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,3.98,17.4228,102.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,2.0,5.0,2.04,8.29802,86.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.823503152759296,15.436614385405804,8.1393,False
mp-29862,Sn4Br8,Pnma,62,40.0,2.6266666666666665,10.32384,93.0,2.0,15.999999999999998,0.0,10.0,0.0,0.0,2.0,4.0,0.0,2.0,4.333333333333333,480.0,31.52,123.88608,1116.0,24.0,192.0,0.0,120.0,0.0,0.0,24.0,48.0,0.0,24.0,52.0,49.99999999999999,0.2222222222222222,4.4399616032,49.99999999999999,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.2222222222222222,50.0,2.96,11.8138,98.0,4.0,17.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,5.0,35.0,1.96,7.34392,83.0,1.0,14.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,4.294021769192879,35.90185336812503,2.5562,True
mp-569595,Pb2I4,R-3m,166,62.66666666666666,2.373333333333333,9.439716666666666,92.0,2.0,20.666666666666664,0.0,10.0,0.0,4.666666666666666,2.0,4.0,0.0,2.0,5.333333333333333,376.0,14.24,56.6383,552.0,12.0,124.0,0.0,60.0,0.0,28.0,12.0,24.0,0.0,12.0,32.0,186.88888888888889,0.1643555555555556,2.046439830422222,50.0,2.0,26.88888888888889,0.0,0.0,0.0,43.55555555555556,2.0,2.0,0.0,0.0,0.2222222222222222,82.0,2.66,10.45126,97.0,4.0,28.0,0.0,10.0,0.0,14.0,4.0,5.0,0.0,2.0,6.0,53.0,1.8,7.41663,82.0,1.0,17.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,5.340062470782126,47.78491881636071,2.4295,True
mp-11025,Zn8P16,P4_32_12,96,20.0,2.01,10.122526333333331,85.33333333333333,2.0,7.333333333333333,0.0,3.333333333333333,0.0,0.0,2.0,2.0,0.0,2.0,3.333333333333333,480.0,48.24,242.940632,2048.0,48.0,176.0,0.0,80.0,0.0,0.0,48.0,48.0,0.0,48.0,80.0,49.99999999999999,0.0648,0.2652303522402217,43.55555555555556,2.0,10.88888888888889,0.0,22.22222222222222,0.0,0.0,2.0,2.0,0.0,0.0,0.2222222222222222,30.0,2.19,10.48669,90.0,3.0,12.0,0.0,10.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,15.0,1.65,9.394199,76.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.48962193600241,20.20089734330411,1.4661999999999995,False
mp-776911,Mg4O4,P6_3mc,186,10.0,2.375,10.6321425,87.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.5,80.0,19.0,85.05714,696.0,8.0,32.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,16.0,20.0,4.0,1.1342249999999998,8.915643598556247,196.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.25,12.0,3.44,13.61805,101.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,8.0,1.31,7.646235000000001,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.7257994573378665,12.276587438541217,3.4257,False
mp-1183844,Dy2Ho6,P6_3/mmc,194,66.75,1.2275,6.00085,23.25,3.25,12.75,0.0,0.0,3.25,10.75,0.0,0.0,0.0,2.0,6.0,534.0,9.82,48.0068,186.0,26.0,102.0,0.0,0.0,26.0,86.0,0.0,0.0,0.0,16.0,48.0,0.1875,1.875000000000004e-05,0.0012792674999999,0.1875,0.1875,0.1875,0.0,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,67.0,1.23,6.0215,24.0,4.0,13.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,2.0,6.0,66.0,1.22,5.9389,23.0,3.0,12.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,6.0,8.615686467337573,31.67064288321012,0.0,False
mvc-14217,Mo2F10,C2/c,15,14.5,3.6766666666666654,15.701071666666667,94.33333333333331,1.8333333333333333,6.833333333333334,0.8333333333333333,0.8333333333333333,0.0,0.0,0.8333333333333334,4.166666666666667,0.1666666666666666,1.8333333333333333,2.5,174.0,44.12,188.41286,1132.0,22.0,82.0,10.0,10.0,0.0,0.0,10.0,50.0,2.0,22.0,30.0,151.25,0.4600555555555554,14.821742269013884,293.88888888888886,3.472222222222221,0.1388888888888889,3.4722222222222228,3.4722222222222228,0.0,0.0,0.1388888888888889,3.4722222222222223,0.1388888888888889,0.1388888888888888,1.2499999999999998,42.0,3.98,17.4228,102.0,6.0,7.0,5.0,5.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,9.0,2.16,7.09243,56.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0497233959723418,17.326711883194204,2.1194,True
mvc-3816,W4F20,P2_1/c,14,19.83333333333333,3.6,15.829671666666666,94.16666666666669,1.8333333333333333,9.166666666666668,1.0,0.6666666666666666,0.0,2.333333333333333,0.8333333333333334,4.166666666666667,0.0,2.0,2.666666666666667,476.0,86.39999999999999,379.91212,2260.0,44.0,220.0,24.0,16.0,0.0,56.0,20.0,100.0,0.0,48.0,64.0,586.8055555555555,0.722,12.69028943234722,306.80555555555554,3.472222222222221,23.47222222222222,4.999999999999999,2.2222222222222223,0.0,27.22222222222223,0.1388888888888889,3.4722222222222223,0.0,0.0,2.2222222222222223,74.0,3.98,17.4228,102.0,6.0,20.0,6.0,4.0,0.0,14.0,1.0,5.0,0.0,2.0,6.0,9.0,1.7,7.86403,55.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.42937481140595,17.422001798634177,2.9959,True
mp-8200,Ag4P8,P2_1/c,14,25.666666666666664,2.103333333333333,9.516536666666669,83.66666666666666,2.333333333333333,7.0,0.0,3.333333333333333,0.0,0.0,2.0,2.0,0.3333333333333333,1.6666666666666663,3.6666666666666665,308.0,25.24,114.19844,1004.0,28.0,84.0,0.0,40.0,0.0,0.0,24.0,24.0,4.0,20.0,44.0,227.5555555555556,0.0150222222222222,1.8823949803555524,80.22222222222221,0.8888888888888888,8.0,0.0,22.22222222222222,0.0,0.0,2.0,2.0,0.2222222222222222,0.2222222222222222,0.8888888888888888,47.0,2.19,10.48669,90.0,3.0,11.0,0.0,10.0,0.0,0.0,3.0,3.0,1.0,2.0,5.0,15.0,1.93,7.576230000000002,71.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.8602416326105145,19.33961759794949,0.6593999999999998,False
mp-570606,Pr8Ge6,I-43d,220,47.42857142857143,1.507142857142857,6.512898571428572,53.71428571428571,8.0,8.857142857142858,0.0,4.285714285714286,6.285714285714286,1.7142857142857142,1.7142857142857142,0.8571428571428571,0.0,2.0,5.142857142857142,664.0,21.1,91.18058,752.0,112.0,124.0,0.0,60.0,88.0,24.0,24.0,12.0,0.0,28.0,72.0,178.53061224489795,0.1896489795918366,1.4418520518122468,687.9183673469388,12.0,19.83673469387756,0.0,24.489795918367346,29.632653061224488,2.204081632653061,3.918367346938775,0.9795918367346936,0.0,0.0,0.979591836734694,59.0,2.01,7.8994300000000015,84.0,11.0,14.0,0.0,10.0,11.0,3.0,4.0,2.0,0.0,2.0,6.0,32.0,1.13,5.473,31.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.547211927450744,28.31729462436968,0.1520999999999999,False
mp-978985,Sn2Br4,P4_2/mnm,136,40.0,2.6266666666666665,10.32384,93.0,2.0,15.999999999999998,0.0,10.0,0.0,0.0,2.0,4.0,0.0,2.0,4.333333333333333,240.0,15.76,61.94304,558.0,12.0,96.0,0.0,60.0,0.0,0.0,12.0,24.0,0.0,12.0,26.0,49.99999999999999,0.2222222222222222,4.4399616032,49.99999999999999,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.2222222222222222,50.0,2.96,11.8138,98.0,4.0,17.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,5.0,35.0,1.96,7.34392,83.0,1.0,14.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,4.091818792128051,37.67599391587992,1.9058,False
