Band gap,Density(g/cm^3),Space Group No,Volume(A^3/atoms),ave:atomic_number,ave:en_pauling,ave:first_ion_en,ave:mendeleev_number,ave:num_d_unfilled,ave:num_d_valence,ave:num_f_unfilled,ave:num_f_valence,ave:num_p_unfilled,ave:num_p_valence,ave:num_s_unfilled,ave:num_s_valence,ave:num_unfilled,ave:num_valance,ave:period,max:atomic_number,max:en_pauling,max:first_ion_en,max:mendeleev_number,max:num_d_unfilled,max:num_d_valence,max:num_f_unfilled,max:num_f_valence,max:num_p_unfilled,max:num_p_valence,max:num_s_unfilled,max:num_s_valence,max:num_unfilled,max:num_valance,max:period,min:atomic_number,min:en_pauling,min:first_ion_en,min:mendeleev_number,min:num_d_unfilled,min:num_d_valence,min:num_f_unfilled,min:num_f_valence,min:num_p_unfilled,min:num_p_valence,min:num_s_unfilled,min:num_s_valence,min:num_unfilled,min:num_valance,min:period,var:atomic_number,var:en_pauling,var:first_ion_en,var:mendeleev_number,var:num_d_unfilled,var:num_d_valence,var:num_f_unfilled,var:num_f_valence,var:num_p_unfilled,var:num_p_valence,var:num_s_unfilled,var:num_s_valence,var:num_unfilled,var:num_valance,var:period
0.3054,9.486451033,225,15.1353189,36,2.170303224,10.19895,63,0,0,2.5,4.5,1.5,1.5,0,2,4,8,4,65,3.04,14.5341,100,0,0,5,9,3,3,0,2,5,11,6,7,1.300606449,5.8638,26,0,0,0,0,0,0,0,2,3,5,2,841,0.756372482,18.79352552,1369,0,0,6.25,20.25,2.25,2.25,0,0,1,9,4
0.3107,6.143134714,61,25.29272884,40.5,1.85,9.0012945,82,0,10,0,0,1.5,1.5,0,2,1.5,13.5,4.5,51,2.05,9.394199,88,0,10,0,0,3,3,0,2,3,15,5,30,1.65,8.60839,76,0,10,0,0,0,0,0,2,0,12,4,110.25,0.04,0.154373946,36,0,0,0,0,2.25,2.25,0,0,2.25,2.25,0.25
0.3287,3.799374461,220,13.47734529,14.57142857,1.87,8.575265714,51.57142857,5.142857143,0.571428571,0,0,1.714285714,0.857142857,0,2,6.857142857,3.428571429,3.142857143,21,2.55,11.2603,95,9,1,0,0,4,2,0,2,9,4,4,6,1.36,6.56149,19,0,0,0,0,0,0,0,2,4,3,2,55.10204082,0.3468,5.407056837,1414.530612,19.83673469,0.244897959,0,0,3.918367347,0.979591837,0,0,6.12244898,0.244897959,0.979591837
0.334,1.920432549,15,20.49159598,11.66666667,2.566666667,10.52558777,70.66666667,0,0,0,0,1.333333333,2.666666667,0.333333333,1.666666667,1.666666667,4.333333333,2.666666667,19,3.44,13.61805,101,0,0,0,0,2,4,1,2,2,6,4,8,0.82,4.3406633,10,0,0,0,0,0,0,0,1,1,1,2,26.88888889,1.525422222,19.12664533,1840.222222,0,0,0,0,0.888888889,3.555555556,0.222222222,0.222222222,0.222222222,5.555555556,0.888888889
0.3411,7.361238201,62,25.02858274,46.4,2.050242579,8.196954,66.2,0,6,2,3.6,1.2,2.4,0,2,3.2,14,4.8,65,2.55,9.75239,93,0,10,5,9,2,4,0,2,5,16,6,34,1.300606449,5.8638,26,0,0,0,0,0,0,0,2,2,11,4,230.64,0.374636219,3.629071725,1077.36,0,24,6,19.44,0.96,3.84,0,0,2.16,6,0.96
0.3416,7.240329848,88,14.20420955,27.5,2.685,10.59714,86,0,5,0,0,1,2,0.5,1.5,1.5,8.5,3.5,47,3.44,13.61805,101,0,10,0,0,2,4,1,2,2,11,5,8,1.93,7.57623,71,0,0,0,0,0,0,0,1,1,6,2,380.25,0.570025,9.125897228,225,0,25,0,0,1,4,0.25,0.25,0.25,6.25,2.25
0.3434,3.35345411,62,33.5603326,30,1.266666667,6.513793333,38.33333333,0,0,0,0,1.333333333,0.666666667,0,2,1.333333333,2.666666667,4.333333333,38,1.9,8.15168,85,0,0,0,0,4,2,0,2,4,4,5,14,0.95,5.69485,15,0,0,0,0,0,0,0,2,0,2,3,128,0.200555556,1.341336366,1088.888889,0,0,0,0,3.555555556,0.888888889,0,0,3.555555556,0.888888889,0.888888889
0.3499,4.087239828,119,25.21613412,28,1.5625,5.584641575,63.25,0,7.5,0,0,3.75,0.75,0.25,1.75,4,10,4,31,1.81,5.999301,81,0,10,0,0,5,1,1,2,5,13,4,19,0.82,4.3406633,10,0,0,0,0,0,0,0,1,1,1,4,27,0.18376875,0.515827316,945.1875,0,18.75,0,0,4.6875,0.1875,0.1875,0.1875,3,27,0
0.352,4.677354066,119,26.15025023,32.5,1.5625,5.54375775,63,0,7.5,0,0,3.75,0.75,0.25,1.75,4,10,4.25,37,1.81,5.999301,81,0,10,0,0,5,1,1,2,5,13,5,31,0.82,4.177128,9,0,0,0,0,0,0,0,1,1,1,4,6.75,0.18376875,0.622558958,972,0,18.75,0,0,4.6875,0.1875,0.1875,0.1875,3,27,0.1875
0.3535,6.241437969,61,24.92038499,40.5,1.935,9.39121,82,0,10,0,0,1.5,1.5,0,2,1.5,13.5,4.5,48,2.18,9.7886,89,0,10,0,0,3,3,0,2,3,15,5,33,1.69,8.99382,75,0,10,0,0,0,0,0,2,0,12,4,56.25,0.060025,0.157918812,49,0,0,0,0,2.25,2.25,0,0,2.25,2.25,0.25
0.3634,3.997530825,62,34.32100436,36,1.303333333,6.42971,38,0,3.333333333,0,0,1.333333333,0.666666667,0,2,1.333333333,6,4.666666667,38,2.01,7.89943,84,0,10,0,0,4,2,0,2,4,14,5,32,0.95,5.69485,15,0,0,0,0,0,0,0,2,0,2,4,8,0.249688889,1.080038439,1058,0,22.22222222,0,0,3.555555556,0.888888889,0,0,3.555555556,32,0.222222222
0.3663,7.544066246,62,24.73675226,46.8,2.018,8.226994,65.4,0,6,1.6,4,1.2,2.4,0,2,2.8,14.4,4.8,66,2.55,9.75239,93,0,10,4,10,2,4,0,2,4,16,6,34,1.22,5.9389,24,0,0,0,0,0,0,0,2,2,12,4,245.76,0.424536,3.490249435,1142.64,0,24,3.84,24,0.96,3.84,0,0,0.96,3.84,0.96
0.3704,9.476436724,139,7.797252427,18.5,1.9,11.55529725,82.25,2.25,0.25,0,3.5,0,0,0.75,1.25,3,5,2.25,71,2.2,13.598443,103,9,1,0,14,0,0,1,2,9,17,6,1,1,5.42586,20,0,0,0,0,0,0,0,1,1,1,1,918.75,0.27,12.52333367,1291.6875,15.1875,0.1875,0,36.75,0,0,0.1875,0.1875,12,48,4.6875
0.3737,6.811792847,62,26.2122064,45.2,1.998,8.108914,67,0,6,3.2,2.4,1.2,2.4,0,2,4.4,12.8,4.8,62,2.55,9.75239,93,0,10,8,6,2,4,0,2,8,16,6,34,1.17,5.6437,28,0,0,0,0,0,0,0,2,2,8,4,188.16,0.457056,4.051520044,1014,0,24,15.36,8.64,0.96,3.84,0,0,8.64,15.36,0.96
0.3784,5.355360379,31,35.66150771,48.66666667,2.216666667,9.178806667,81,2.666666667,7.333333333,0,0,0.666666667,3.333333333,0,2,3.333333333,12.66666667,5,53,2.66,10.45126,97,8,10,0,0,1,5,0,2,8,17,5,40,1.33,6.6339,49,0,2,0,0,0,0,0,2,1,4,5,37.55555556,0.393088889,3.238274971,512,14.22222222,14.22222222,0,0,0.222222222,5.555555556,0,0,10.88888889,37.55555556,0
0.3837,9.88811416,225,14.82066066,36.5,2.13,10.2365,62,0,0,2,5,1.5,1.5,0,2,3.5,8.5,4,66,3.04,14.5341,100,0,0,4,10,3,3,0,2,4,12,6,7,1.22,5.9389,24,0,0,0,0,0,0,0,2,3,5,2,870.25,0.8281,18.46936576,1444,0,0,4,25,2.25,2.25,0,0,0.25,12.25,4
0.3848,9.864823563,131,19.11749782,47,2.39,9.659405,81,0.5,4.5,0,7,1,2,0.5,1.5,2,15,4.5,78,2.58,10.36001,94,1,9,0,14,2,4,1,2,2,24,6,16,2.2,8.9588,68,0,0,0,0,0,0,0,1,2,6,3,961,0.0361,0.490847366,169,0.25,20.25,0,49,1,4,0.25,0.25,0,81,2.25
0.3946,2.647151928,194,29.91077539,21,1.21,6.0064045,30.25,0,2.5,0,0,0.75,0.75,0.75,1.25,1.5,4.5,3.5,51,2.05,8.60839,88,0,10,0,0,3,3,1,2,3,15,5,11,0.93,5.139076,11,0,0,0,0,0,0,0,1,1,1,3,300,0.2352,2.256776181,1111.6875,0,18.75,0,0,1.6875,1.6875,0.1875,0.1875,0.75,36.75,0.75
0.4017,2.244518263,194,44.21438747,27,1.1275,5.407594975,29.5,0,2.5,0,0,0.75,0.75,0.75,1.25,1.5,4.5,4.25,51,2.05,8.60839,88,0,10,0,0,3,3,1,2,3,15,5,19,0.82,4.3406633,10,0,0,0,0,0,0,0,1,1,1,4,192,0.28366875,3.415029597,1140.75,0,18.75,0,0,1.6875,1.6875,0.1875,0.1875,0.75,36.75,0.1875
0.4029,7.171875106,204,16.50486297,30.5,2.1925,10.1067725,84,0.75,1.75,0,3.5,2.25,2.25,0,2,3,9.5,3.75,77,2.2,10.48669,90,3,7,0,14,3,3,0,2,3,23,6,15,2.19,8.96702,66,0,0,0,0,0,0,0,2,3,5,3,720.75,1.88E-05,0.43301192,108,1.6875,9.1875,0,36.75,1.6875,1.6875,0,0,0,60.75,1.6875
0.4033,1.751781086,194,23.68437661,12,1.245,6.4759795,30.75,0,0,0,0,0.75,0.75,0.75,1.25,1.5,2,3,15,2.19,10.48669,90,0,0,0,0,3,3,1,2,3,5,3,11,0.93,5.139076,11,0,0,0,0,0,0,0,1,1,1,3,3,0.297675,5.361932905,1170.1875,0,0,0,0,1.6875,1.6875,0.1875,0.1875,0.75,3,0
0.4179,5.232477611,2,30.00324115,39.6,1.804,8.030356,62.8,3.6,6.4,0,0,1.2,2.4,0,2,4.8,10.8,4.6,52,2.1,9.0096,92,9,10,0,0,2,4,0,2,9,16,5,21,1.36,6.56149,19,0,1,0,0,0,0,0,2,2,3,4,230.64,0.131424,1.438378217,1278.96,19.44,19.44,0,0,0.96,3.84,0,0,11.76,40.56,0.24
0.4266,7.886620097,225,30.12685533,58,2.175,8.58451,87.5,0,10,0,7,3,3,0,2,3,22,5,82,2.55,9.75239,93,0,10,0,14,4,4,0,2,4,28,6,34,1.8,7.41663,82,0,10,0,0,2,2,0,2,2,16,4,576,0.140625,1.363943694,30.25,0,0,0,49,1,1,0,0,1,36,1
0.4348,5.165007536,7,30.77487084,40.66666667,1.75,8.262954667,64,0,6.666666667,0,0,2,2,0,2,2,10.66666667,4.666666667,56,2.18,9.7886,89,0,10,0,0,3,3,0,2,3,15,6,33,0.89,5.211664,14,0,0,0,0,0,0,0,2,0,2,4,117.5555556,0.3698,4.655187366,1250,0,22.22222222,0,0,2,2,0,0,2,37.55555556,0.888888889
0.4399,5.113650259,14,13.0844012,19,2.086666667,9.61813,81.33333333,1,2.333333333,0,0,2,2,0,2,3,6.333333333,3.333333333,27,2.19,10.48669,90,3,7,0,0,3,3,0,2,3,9,4,15,1.88,7.88101,64,0,0,0,0,0,0,0,2,3,5,3,32,0.021355556,1.508792947,150.2222222,2,10.88888889,0,0,2,2,0,0,0,3.555555556,0.222222222
0.455,3.863183815,69,42.17350951,41.8,1.624,7.430722,56.6,0,6,0,0,1.8,1.8,0.4,1.6,2.2,9.4,4.8,55,2.18,9.7886,89,0,10,0,0,3,3,1,2,3,15,6,33,0.79,3.893905,8,0,0,0,0,0,0,0,1,1,1,4,116.16,0.463704,8.339382994,1574.64,0,24,0,0,2.16,2.16,0.24,0.24,0.96,47.04,0.96
0.4618,4.935584428,11,43.84963618,54.14285714,2.214285714,9.058585714,78.71428571,2.571428571,7.428571429,0,0,0.714285714,3.571428571,0,2,3.285714286,13,5.285714286,57,2.66,10.45126,97,9,10,0,0,1,5,0,2,9,17,6,53,1.1,5.5769,33,0,1,0,0,0,0,0,2,1,3,5,3.265306122,0.496653061,4.848854165,835.9183673,16.53061224,16.53061224,0,0,0.204081633,5.102040816,0,0,13.06122449,40,0.204081633
0.463,10.23274027,225,14.51871244,37,2.135,10.2778,61.5,0,0,1.5,5.5,1.5,1.5,0,2,3,9,4,67,3.04,14.5341,100,0,0,3,11,3,3,0,2,3,13,6,7,1.23,6.0215,23,0,0,0,0,0,0,0,2,3,5,2,900,0.819025,18.11608969,1482.25,0,0,2.25,30.25,2.25,2.25,0,0,0,16,4
0.4664,4.581621436,216,26.42000434,32,1.985,8.136525,84.5,0,5,0,0,4,2,0,2,4,9,4,49,2.19,10.48669,90,0,10,0,0,5,3,0,2,5,13,5,15,1.78,5.78636,79,0,0,0,0,3,1,0,2,3,5,3,289,0.042025,5.523275527,30.25,0,25,0,0,1,1,0,0,1,16,1
0.4671,7.333755985,225,27.08711457,49,2.19,8.88832,88,0,5,0,7,3,3,0,2,3,17,4.5,82,2.58,10.36001,94,0,10,0,14,4,4,0,2,4,28,6,16,1.8,7.41663,82,0,0,0,0,2,2,0,2,2,6,3,1089,0.1521,2.165871456,36,0,25,0,49,1,1,0,0,1,121,2.25
0.4784,4.67704396,12,41.02924772,47.71428571,1.734285714,7.628893714,68.28571429,0,7.142857143,0,0,1.428571429,2.857142857,0.285714286,1.714285714,1.714285714,11.71428571,5,52,2.1,9.0096,92,0,10,0,0,2,4,1,2,2,16,5,37,0.82,4.177128,9,0,0,0,0,0,0,0,1,1,1,5,45.91836735,0.334367347,4.765874619,1405.918367,0,20.40816327,0,0,0.816326531,3.265306122,0.204081633,0.204081633,0.204081633,45.91836735,0
0.4826,4.854423263,36,41.08393207,50.6,2.448,9.712778,88.2,1.2,8.8,0,0,0.8,4,0.2,1.8,2.2,14.6,5,53,2.66,10.45126,97,6,10,0,0,1,5,1,2,7,17,5,41,1.6,6.75885,53,0,4,0,0,0,0,0,1,1,5,5,23.04,0.179776,2.181422657,309.76,5.76,5.76,0,0,0.16,4,0.16,0.16,5.76,23.04,0
0.4839,4.122515854,43,30.83564726,32.57142857,1.632857143,8.225964571,57.42857143,0,0,0,0,1.714285714,1.714285714,0,2,1.714285714,3.714285714,4.285714286,56,2.19,10.48669,90,0,0,0,0,3,3,0,2,3,5,6,15,0.89,5.211664,14,0,0,0,0,0,0,0,2,0,2,3,411.6734694,0.413877551,6.814505951,1414.530612,0,0,0,0,2.204081633,2.204081633,0,0,2.204081633,2.204081633,2.204081633
0.4861,10.30137633,167,17.64049958,44.8,2.079411591,9.566136,50.2,0,0,0,8.4,1.2,1.2,0,2,1.2,11.6,4.4,70,3.04,14.5341,100,0,0,0,14,3,3,0,2,3,16,6,7,1.439019319,6.25416,17,0,0,0,0,0,0,0,2,0,5,2,952.56,0.615153394,16.45377754,1653.36,0,0,0,47.04,2.16,2.16,0,0,2.16,29.04,3.84
0.4942,3.245751291,194,26.08176436,22.5,1.74,7.445733,52,0,5,0,0,1,2,0.5,1.5,1.5,8.5,3.5,34,2.55,9.75239,93,0,10,0,0,2,4,1,2,2,16,4,11,0.93,5.139076,11,0,0,0,0,0,0,0,1,1,1,3,132.25,0.6561,5.320666516,1681,0,25,0,0,1,4,0.25,0.25,0.25,56.25,0.25
0.5039,6.589108755,43,13.29283308,23.6,2.836,11.201322,89,0,4,0,0,1.2,2.4,0.4,1.6,1.6,8,3.2,47,3.44,13.61805,101,0,10,0,0,2,4,1,2,2,11,5,8,1.93,7.57623,71,0,0,0,0,0,0,0,1,1,6,2,365.04,0.547224,8.760861339,216,0,24,0,0,0.96,3.84,0.24,0.24,0.24,6,2.16
0.5095,5.300877112,216,29.97638529,41,2.12,9.373105,84,0,10,0,0,1,2,0,2,1,14,4.5,48,2.55,9.75239,93,0,10,0,0,2,4,0,2,2,16,5,34,1.69,8.99382,75,0,10,0,0,0,0,0,2,0,12,4,49,0.1849,0.143857111,81,0,0,0,0,1,4,0,0,1,4,0.25
0.5127,6.028147941,224,13.13881687,22,2.413333333,9.69027,81.66666667,0,6.666666667,0,0,0.666666667,1.333333333,0.666666667,1.333333333,1.333333333,9.333333333,3.333333333,29,3.44,13.61805,101,0,10,0,0,2,4,1,2,2,11,4,8,1.9,7.72638,72,0,0,0,0,0,0,0,1,1,6,2,98,0.527022222,7.713727864,186.8888889,0,22.22222222,0,0,0.888888889,3.555555556,0.222222222,0.222222222,0.222222222,5.555555556,0.888888889
0.5155,4.812336174,12,25.45699002,32.5,2.095,8.844015,86.5,0,10,0,0,3.5,2.5,0,2,3.5,14.5,4,33,2.18,9.7886,89,0,10,0,0,4,3,0,2,4,15,4,32,2.01,7.89943,84,0,10,0,0,3,2,0,2,3,14,4,0.25,0.007225,0.892240822,6.25,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0
0.5264,5.472280684,139,10.76696552,15,1.925,11.59305725,85.5,2.25,0.25,0,0,0,0,0.75,1.25,3,1.5,2.25,57,2.2,13.598443,103,9,1,0,0,0,0,1,2,9,3,6,1,1.1,5.5769,33,0,0,0,0,0,0,0,1,1,1,1,588,0.226875,12.06471602,918.75,15.1875,0.1875,0,0,0,0,0.1875,0.1875,12,0.75,4.6875
0.5342,4.951387084,11,43.90153633,54.71428571,2.222857143,9.0289,78.14285714,0,7.142857143,3.142857143,0.857142857,0.714285714,3.571428571,0,2,3.857142857,13.57142857,5.285714286,59,2.66,10.45126,97,0,10,11,3,1,5,0,2,11,17,6,53,1.13,5.473,31,0,0,0,0,0,0,0,2,1,5,5,7.346938776,0.477734694,5.057769924,888.9795918,0,20.40816327,24.69387755,1.836734694,0.204081633,5.102040816,0,0,20.40816327,29.3877551,0.204081633
0.5361,5.02142454,181,11.92317926,17.33333333,1.82,7.689956667,75.66666667,1.666666667,1.666666667,0,0,2.666666667,1.333333333,0.333333333,1.666666667,4.666666667,4.666666667,3.333333333,24,1.9,8.15168,85,5,5,0,0,4,2,1,2,6,6,4,14,1.66,6.76651,57,0,0,0,0,0,0,0,1,4,4,3,22.22222222,0.0128,0.426376873,174.2222222,5.555555556,5.555555556,0,0,3.555555556,0.888888889,0.222222222,0.222222222,0.888888889,0.888888889,0.222222222
0.5385,4.944504752,160,32.54059015,41.5,2.165,7.769375,86,0,10,0,0,3.5,2.5,0,2,3.5,14.5,4.5,49,2.55,9.75239,93,0,10,0,0,5,4,0,2,5,16,5,34,1.78,5.78636,79,0,10,0,0,2,1,0,2,2,13,4,56.25,0.148225,3.93234849,49,0,0,0,0,2.25,2.25,0,0,2.25,2.25,0.25
0.5393,5.659534223,164,27.37761839,40,2.242,8.165978,87.4,0,10,0,0,3.2,2.8,0,2,3.2,14.8,4.4,49,2.55,9.75239,93,0,10,0,0,5,4,0,2,5,16,5,34,1.78,5.78636,79,0,10,0,0,2,1,0,2,2,13,4,54,0.142296,3.775054551,47.04,0,0,0,0,2.16,2.16,0,0,2.16,2.16,0.24
0.5415,8.737894546,58,21.82849099,48.66666667,2.1,8.192426667,79.33333333,1,9,0,0,2,2,0.333333333,1.666666667,3.333333333,12.66666667,5,51,2.2,8.60839,88,3,10,0,0,3,3,1,2,4,15,5,44,2.05,7.3605,62,0,7,0,0,0,0,0,1,3,8,5,10.88888889,0.005,0.346050989,150.2222222,2,2,0,0,2,2,0.222222222,0.222222222,0.222222222,10.88888889,0
0.5423,3.818727517,19,45.05556578,44,1.435,6.392759,48.5,0,5,0,0,1.5,1.5,0.5,1.5,2,8,5,51,2.05,8.60839,88,0,10,0,0,3,3,1,2,3,15,5,37,0.82,4.177128,9,0,0,0,0,0,0,0,1,1,1,5,49,0.378225,4.909020728,1560.25,0,25,0,0,2.25,2.25,0.25,0.25,1,49,0
0.5475,2.632572313,12,24.96986349,18.75,2.785,11.41735,88.5,1.25,1.25,0,0,0.75,3.75,0.25,1.75,2.25,6.75,3.25,24,3.16,12.96763,99,5,5,0,0,1,5,1,2,6,7,4,17,1.66,6.76651,57,0,0,0,0,0,0,0,1,1,6,3,9.1875,0.421875,7.210104235,330.75,4.6875,4.6875,0,0,0.1875,4.6875,0.1875,0.1875,4.6875,0.1875,0.1875
0.5564,4.258995199,19,49.64573946,53,1.42,6.2511475,48,0,5,0,0,1.5,1.5,0.5,1.5,2,8,5.5,55,2.05,8.60839,88,0,10,0,0,3,3,1,2,3,15,6,51,0.79,3.893905,8,0,0,0,0,0,0,0,1,1,1,5,4,0.3969,5.556592204,1600,0,25,0,0,2.25,2.25,0.25,0.25,1,49,0.25
0.559,6.365763069,15,12.05577153,20.28571429,3.042857143,12.18671857,97.28571429,0,2.857142857,0,0,2.285714286,3.714285714,0,2,2.285714286,8.571428571,2.857142857,51,3.44,13.61805,101,0,10,0,0,3,4,0,2,3,15,5,8,2.05,8.60839,88,0,0,0,0,2,3,0,2,2,6,2,377.3469388,0.394306122,5.121774146,34.48979592,0,20.40816327,0,0,0.204081633,0.204081633,0,0,0.204081633,16.53061224,1.836734694
0.5623,4.536917407,164,26.31009849,32,2.583333333,10.51,85.66666667,1.333333333,8.666666667,0,0,0.666666667,3.333333333,0,2,2,14,4,35,2.96,11.8138,98,4,10,0,0,1,5,0,2,4,17,4,26,1.83,7.9024,61,0,6,0,0,0,0,0,2,1,8,4,18,0.283755556,3.39978888,304.2222222,3.555555556,3.555555556,0,0,0.222222222,5.555555556,0,0,2,18,0
0.5637,13.16046175,198,13.77309525,45,2.05,8.294955,74,2,3,0,7,2,1,0,2,4,13,4.5,76,2.2,8.43823,85,4,6,0,14,4,2,0,2,4,22,6,14,1.9,8.15168,63,0,0,0,0,0,0,0,2,4,4,3,961,0.0225,0.020527726,121,4,9,0,49,4,1,0,0,0,81,2.25
0.5646,4.165127977,216,19.73369443,23,2.53,10.347005,85.5,0,5,0,0,0.5,2.5,0.5,1.5,1,9,3.5,29,3.16,12.96763,99,0,10,0,0,1,5,1,2,1,11,4,17,1.9,7.72638,72,0,0,0,0,0,0,0,1,1,7,3,36,0.3969,6.867675391,182.25,0,25,0,0,0.25,6.25,0.25,0.25,0,4,0.25
0.5679,7.99440226,136,23.13525087,47.75,1.885,6.179895,74.75,0.75,9.25,0,0,3.75,0.75,0.25,1.75,4.75,11.75,5,49,2.2,7.3605,79,3,10,0,0,5,1,1,2,5,13,5,44,1.78,5.78636,62,0,7,0,0,0,0,0,1,4,8,5,4.6875,0.033075,0.464609389,54.1875,1.6875,1.6875,0,0,4.6875,0.1875,0.1875,0.1875,0.1875,4.6875,0
0.5736,5.675216295,88,12.18212518,19,2.826666667,11.33165,85,2,1.333333333,0,0,1.333333333,2.666666667,0.333333333,1.666666667,3.666666667,5.666666667,3,41,3.44,13.61805,101,6,4,0,0,2,4,1,2,7,6,5,8,1.6,6.75885,53,0,0,0,0,0,0,0,1,2,5,2,242,0.752355556,10.45524992,512,8,3.555555556,0,0,0.888888889,3.555555556,0.222222222,0.222222222,5.555555556,0.222222222,2
0.5762,7.424133478,58,15.33527004,30.66666667,2.063333333,9.159866667,79.66666667,1.333333333,8.666666667,0,0,2,2,0,2,3.333333333,12.66666667,4,33,2.18,9.7886,89,4,10,0,0,3,3,0,2,4,15,4,26,1.83,7.9024,61,0,6,0,0,0,0,0,2,3,8,4,10.88888889,0.027222222,0.790611209,174.2222222,3.555555556,3.555555556,0,0,2,2,0,0,0.222222222,10.88888889,0
0.5793,6.276293074,62,21.90828708,35.6,2.068242579,8.561526,66.8,0,0,2,3.6,1.2,2.4,0,2,3.2,8,4.2,65,2.58,10.36001,94,0,0,5,9,2,4,0,2,5,11,6,16,1.300606449,5.8638,26,0,0,0,0,0,0,0,2,2,6,3,576.24,0.392843486,4.851817047,1109.76,0,0,6,19.44,0.96,3.84,0,0,2.16,6,2.16
0.5867,5.47258069,216,36.41359043,50,1.895,9.00171,83.5,0,10,0,0,1,2,0,2,1,14,5,52,2.1,9.0096,92,0,10,0,0,2,4,0,2,2,16,5,48,1.69,8.99382,75,0,10,0,0,0,0,0,2,0,12,5,4,0.042025,6.23E-05,72.25,0,0,0,0,1,4,0,0,1,4,0
0.5879,3.635764919,19,36.62679825,35,1.5,6.982864,49,0,5,0,0,1.5,1.5,0.5,1.5,2,8,4.5,37,2.18,9.7886,89,0,10,0,0,3,3,1,2,3,15,5,33,0.82,4.177128,9,0,0,0,0,0,0,0,1,1,1,4,4,0.4624,7.872154502,1600,0,25,0,0,2.25,2.25,0.25,0.25,1,49,0.25
0.5904,4.658754195,87,10.80366079,14.33333333,2.92,11.70570333,88.66666667,1,2.333333333,0,0,1.333333333,2.666666667,0,2,2.333333333,7,2.666666667,27,3.44,13.61805,101,3,7,0,0,2,4,0,2,3,9,4,8,1.88,7.88101,64,0,0,0,0,0,0,0,2,2,6,2,80.22222222,0.5408,7.314139547,304.2222222,2,10.88888889,0,0,0.888888889,3.555555556,0,0,0.222222222,2,0.888888889
0.5948,6.47155569,62,21.61414899,36,2.036,8.591566,66,0,0,1.6,4,1.2,2.4,0,2,2.8,8.4,4.2,66,2.58,10.36001,94,0,0,4,10,2,4,0,2,4,12,6,16,1.22,5.9389,24,0,0,0,0,0,0,0,2,2,6,3,600,0.443904,4.691091272,1176,0,0,3.84,24,0.96,3.84,0,0,0.96,8.64,2.16
0.5965,6.890146276,70,34.57501524,58.4,1.756,7.84884,64,0,6,0.8,4.8,1.2,2.4,0,2,2,15.2,5.4,68,2.1,9.0096,92,0,10,2,12,2,4,0,2,2,16,6,52,1.24,6.1077,22,0,0,0,0,0,0,0,2,2,14,5,61.44,0.177504,2.021045666,1176,0,24,0.96,34.56,0.96,3.84,0,0,0,0.96,0.24
0.6041,3.931659188,14,30.56758424,31,1.49,6.873733,49.5,0,5,0,0,1.5,1.5,0.5,1.5,2,8,4,51,2.05,8.60839,88,0,10,0,0,3,3,1,2,3,15,5,11,0.93,5.139076,11,0,0,0,0,0,0,0,1,1,1,3,400,0.3136,3.009034908,1482.25,0,25,0,0,2.25,2.25,0.25,0.25,1,49,1
0.612,6.63041508,62,21.3397548,36.4,2.04,8.624606,65.6,0,0,1.2,4.4,1.2,2.4,0,2,2.4,8.8,4.2,67,2.58,10.36001,94,0,0,3,11,2,4,0,2,3,13,6,16,1.23,6.0215,23,0,0,0,0,0,0,0,2,2,6,3,624.24,0.4374,4.517440565,1209.84,0,0,2.16,29.04,0.96,3.84,0,0,0.24,11.76,2.16
0.6162,5.136328545,64,42.16010138,53.77777778,1.405555556,6.72132,46.88888889,0,4.444444444,0,0,1.333333333,1.333333333,0,2,1.333333333,7.777777778,5.555555556,56,2.05,8.60839,88,0,10,0,0,3,3,0,2,3,15,6,51,0.89,5.211664,14,0,0,0,0,0,0,0,2,0,2,5,6.172839506,0.332246914,2.848826548,1352.098765,0,24.69135802,0,0,2.222222222,2.222222222,0,0,2.222222222,41.72839506,0.24691358
0.62,8.153619006,152,33.41924838,66,2,9.72355,83,0,10,0,7,1,2,0,2,1,21,5.5,80,2.1,10.4375,92,0,10,0,14,2,4,0,2,2,26,6,52,1.9,9.0096,74,0,10,0,0,0,0,0,2,0,16,5,196,0.01,0.509724602,81,0,0,0,49,1,4,0,0,1,25,0.25
0.6285,10.9029809,225,13.93110038,38,2.145,10.359205,60.5,0,0,0.5,6.5,1.5,1.5,0,2,2,10,4,69,3.04,14.5341,100,0,0,1,13,3,3,0,2,3,15,6,7,1.25,6.18431,21,0,0,0,0,0,0,0,2,1,5,2,961,0.801025,17.42974826,1560.25,0,0,0.25,42.25,2.25,2.25,0,0,1,25,4
0.6448,6.228199021,14,26.38145309,41.66666667,2.066666667,8.36056,73,3,7,0,0,1.333333333,2.666666667,0,2,4.333333333,11.66666667,4.666666667,57,2.55,9.75239,93,9,10,0,0,2,4,0,2,9,16,6,34,1.1,5.5769,33,0,1,0,0,0,0,0,2,2,3,4,117.5555556,0.467222222,3.874381498,800,18,18,0,0,0.888888889,3.555555556,0,0,10.88888889,37.55555556,0.888888889
